sample_id,t_1_score,t_1_s_sel,t_1_s_cond,t_1_s_agg,t_1_s_nest,t_1_s_oth
train.3893,0,0.0,0.0,1.0,0.5,1.0
train.3894,0,0.6666666666666666,0.75,1.0,1.0,1.0
train.3895,0,0.6666666666666666,0.75,1.0,1.0,1.0
train.3898,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.3899,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.3900,0,1.0,1.0,0.0,1.0,0.5
train.3901,0,1.0,1.0,1.0,1.0,0.5
train.3902,0,1.0,0.0,0.0,0.0,0.5
train.3903,0,1.0,0.0,0.0,0.0,0.5
train.3904,0,1.0,1.0,1.0,1.0,1.0
train.3905,0,1.0,1.0,1.0,1.0,1.0
train.3910,0,1.0,1.0,1.0,1.0,1.0
train.3911,0,1.0,1.0,1.0,1.0,1.0
train.3914,0,1.0,0.5,1.0,1.0,1.0
train.3915,0,1.0,0.5,1.0,1.0,1.0
train.3924,1,1.0,1.0,1.0,1.0,1.0
train.3928,0,0.5,1.0,0.0,1.0,1.0
train.3929,0,0.5,1.0,0.0,1.0,1.0
train.3930,1,1.0,0.75,1.0,1.0,1.0
train.3931,1,1.0,0.75,1.0,1.0,1.0
train.3934,0,0.5,0.0,0.0,1.0,1.0
train.3940,0,1.0,1.0,1.0,1.0,0.5
train.3941,0,1.0,1.0,1.0,1.0,0.5
train.3944,0,0.5,1.0,1.0,1.0,1.0
train.3945,0,0.0,1.0,1.0,1.0,1.0
train.3948,0,1.0,1.0,1.0,1.0,1.0
train.3949,0,0.0,1.0,1.0,1.0,1.0
train.3958,0,1.0,0.0,1.0,0.0,0.0
train.3959,1,1.0,1.0,1.0,1.0,1.0
train.3960,0,0.5,0.5,1.0,1.0,1.0
train.3961,0,0.5,0.5,1.0,1.0,1.0
train.3962,0,1.0,0.5,1.0,1.0,0.5
train.3963,0,1.0,0.5,1.0,1.0,0.5
train.3964,0,0.0,1.0,1.0,1.0,1.0
train.3970,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3971,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.3972,0,1.0,1.0,1.0,1.0,1.0
train.3973,1,1.0,1.0,1.0,1.0,1.0
train.3974,1,1.0,0.0,1.0,0.0,0.0
train.3980,0,0.5,0.8,1.0,0.5,1.0
train.3981,0,0.5,0.8,1.0,0.5,1.0
train.3985,0,0.5,1.0,1.0,0.0,1.0
train.3993,1,1.0,0.75,1.0,1.0,1.0
train.4007,0,1.0,0.5,1.0,1.0,1.0
train.4038,1,1.0,0.5,1.0,1.0,1.0
train.4040,1,1.0,0.5,1.0,1.0,1.0
train.4041,0,1.0,0.5,1.0,1.0,0.5
train.4046,0,1.0,0.5,1.0,1.0,0.5
train.4047,0,1.0,0.5,1.0,1.0,0.5
train.4048,0,1.0,0.5,1.0,1.0,0.5
train.4049,1,1.0,0.5,1.0,1.0,0.5
train.4076,1,1.0,0.3333333333333333,1.0,0.5,0.5
train.4077,1,1.0,0.3333333333333333,1.0,0.5,0.5
train.4078,1,1.0,0.25,1.0,0.0,0.5
train.4079,1,1.0,0.25,1.0,0.0,0.5
train.4084,1,1.0,1.0,1.0,1.0,1.0
train.4085,1,1.0,1.0,1.0,1.0,1.0
train.4088,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.4090,0,1.0,0.5,1.0,1.0,1.0
train.4091,0,1.0,0.5,1.0,1.0,1.0
train.4094,1,1.0,1.0,1.0,1.0,1.0
train.4096,0,1.0,0.5,1.0,1.0,1.0
train.4099,0,1.0,0.0,1.0,1.0,1.0
train.4105,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.4107,0,1.0,1.0,1.0,1.0,1.0
train.4109,0,0.5,1.0,1.0,1.0,1.0
train.4111,0,1.0,1.0,1.0,1.0,1.0
train.4153,1,1.0,1.0,1.0,1.0,1.0
train.4156,0,1.0,0.0,1.0,0.0,0.0
train.4202,0,1.0,0.5,1.0,0.0,1.0
train.4228,1,1.0,1.0,1.0,1.0,1.0
train.4256,0,1.0,1.0,1.0,1.0,0.5
train.4257,0,1.0,1.0,1.0,1.0,0.5
train.4267,1,0.0,1.0,1.0,1.0,1.0
train.4270,0,1.0,0.75,1.0,1.0,1.0
train.4271,0,1.0,0.75,1.0,1.0,1.0
train.4276,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.4277,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.4278,0,1.0,0.5,0.0,1.0,0.5
train.4279,0,1.0,0.5,0.0,1.0,0.5
train.4312,1,1.0,0.5,1.0,1.0,0.5
train.4321,0,1.0,0.5833333333333333,1.0,0.0,1.0
train.4322,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.4323,0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0
train.4324,0,1.0,0.5,1.0,0.0,1.0
train.4325,0,1.0,0.0,1.0,0.0,1.0
train.4326,0,1.0,0.3333333333333333,1.0,0.333333,0.5
train.4328,0,0.5,0.0,0.0,0.0,1.0
train.4330,0,1.0,1.0,0.6666666666666666,1.0,0.5
train.4331,0,1.0,1.0,0.6666666666666666,1.0,0.5
train.4332,0,0.0,1.0,0.0,1.0,0.5
train.4333,0,0.0,1.0,0.0,1.0,0.5
train.4334,0,1.0,0.6666666666666666,1.0,1.0,1.0
train.4335,0,1.0,0.4,1.0,0.0,1.0
train.4337,0,1.0,1.0,1.0,1.0,1.0
train.4338,0,1.0,0.0,1.0,0.0,1.0
train.4339,0,0.6666666666666666,0.0,1.0,0.0,1.0
train.4342,0,0.5,0.0,1.0,0.0,1.0
train.4343,0,0.8,0.0,1.0,1.0,1.0
train.4349,0,0.5,0.5,1.0,1.0,1.0
train.4350,0,0.5,1.0,1.0,1.0,0.5
train.4351,0,0.5,1.0,1.0,1.0,0.5
train.4353,0,0.0,0.0,1.0,1.0,1.0
train.4356,0,0.8,1.0,0.6666666666666666,1.0,0.5
train.4357,1,1.0,1.0,0.0,1.0,0.5
train.4359,0,0.0,1.0,1.0,1.0,1.0
train.4360,0,1.0,1.0,0.5,1.0,0.5
train.4361,0,1.0,1.0,0.5,1.0,0.5
train.4363,0,1.0,0.0,0.0,0.0,0.5
train.4364,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.4367,0,1.0,0.0,1.0,0.5,1.0
train.4369,0,0.4,1.0,1.0,1.0,0.5
train.4372,0,0.0,0.5,1.0,0.0,0.5
train.4373,0,0.0,0.5,1.0,0.0,0.5
train.4374,1,1.0,1.0,1.0,1.0,1.0
train.4376,0,1.0,0.75,1.0,0.0,1.0
train.4377,0,1.0,0.75,1.0,0.0,1.0
train.4380,0,0.0,1.0,1.0,1.0,1.0
train.4381,0,0.0,1.0,1.0,1.0,1.0
train.4383,0,0.0,1.0,0.0,1.0,0.5
train.4384,0,1.0,0.0,1.0,0.0,0.0
train.4385,0,0.6666666666666666,0.0,1.0,0.0,0.5
train.4386,0,0.0,1.0,1.0,1.0,0.5
train.4387,0,0.0,1.0,1.0,1.0,1.0
train.4391,0,0.0,1.0,0.0,1.0,1.0
train.4392,0,0.0,0.0,1.0,1.0,1.0
train.4393,0,1.0,0.0,1.0,1.0,1.0
train.4394,0,0.0,1.0,1.0,1.0,1.0
train.4396,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.4397,0,0.0,1.0,0.0,1.0,0.5
train.4408,1,1.0,0.5,1.0,1.0,1.0
train.4410,1,1.0,0.5,1.0,1.0,1.0
train.4411,0,1.0,0.5,1.0,1.0,1.0
train.4438,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.4439,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.4440,0,1.0,0.3333333333333333,1.0,1.0,1.0
train.4441,1,1.0,0.7333333333333334,1.0,1.0,1.0
train.4442,0,1.0,0.0,1.0,1.0,0.5
train.4443,0,1.0,0.0,1.0,1.0,0.5
train.4444,0,1.0,0.8,1.0,0.0,1.0
train.4445,0,1.0,0.8,1.0,0.0,1.0
train.4446,1,0.0,0.4,1.0,0.0,1.0
train.4447,0,1.0,0.5714285714285715,1.0,0.25,1.0
train.4448,0,0.6666666666666666,0.0,1.0,0.0,1.0
train.4449,1,0.6666666666666666,0.5,1.0,0.5,1.0
train.4454,1,0.0,1.0,1.0,1.0,1.0
train.4455,0,0.0,0.5,1.0,1.0,1.0
train.4456,0,1.0,0.75,1.0,1.0,1.0
train.4457,0,1.0,0.75,1.0,1.0,1.0
train.4463,0,0.0,0.3333333333333333,1.0,0.0,1.0
train.4465,0,0.0,0.3333333333333333,1.0,1.0,0.5
train.4466,0,0.8,0.5,1.0,1.0,0.5
train.4467,0,0.6666666666666666,0.5,1.0,1.0,0.5
train.4469,0,1.0,0.75,1.0,1.0,1.0
train.4473,1,1.0,0.75,1.0,1.0,1.0
train.4474,0,1.0,0.5,1.0,1.0,1.0
train.4475,1,1.0,0.0,1.0,0.0,1.0
train.4480,0,0.0,0.75,1.0,1.0,0.5
train.4481,0,0.0,0.75,1.0,1.0,0.5
train.4489,1,1.0,1.0,1.0,1.0,1.0
train.4496,1,1.0,1.0,1.0,1.0,1.0
train.4503,1,1.0,1.0,1.0,1.0,1.0
train.4504,0,1.0,0.75,1.0,1.0,1.0
train.4505,0,1.0,0.0,0.0,0.0,0.5
train.4509,0,0.0,1.0,0.0,1.0,0.5
train.4525,0,1.0,0.0,1.0,0.5,1.0
train.4526,0,1.0,0.0,1.0,0.5,1.0
train.4531,0,0.6666666666666666,0.0,0.0,1.0,1.0
train.4532,0,0.6666666666666666,0.0,0.0,1.0,1.0
train.4535,1,1.0,0.0,0.0,0.0,1.0
train.4571,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.4572,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.4573,1,1.0,1.0,1.0,1.0,1.0
train.4574,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.4578,1,1.0,1.0,1.0,1.0,1.0
train.4582,1,1.0,1.0,1.0,1.0,1.0
train.4590,1,1.0,1.0,1.0,1.0,1.0
train.4600,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.4610,1,1.0,1.0,1.0,1.0,1.0
train.4612,0,0.3333333333333333,1.0,0.0,1.0,1.0
train.4651,0,1.0,1.0,1.0,1.0,0.5
train.4652,0,1.0,1.0,1.0,1.0,0.5
train.4654,1,1.0,1.0,1.0,1.0,1.0
train.4655,0,1.0,0.75,1.0,1.0,1.0
train.4666,0,1.0,0.5,1.0,1.0,1.0
train.4679,1,1.0,1.0,0.0,1.0,0.5
train.4680,0,0.0,0.0,0.0,0.0,0.5
train.4685,0,1.0,0.5,1.0,1.0,1.0
train.4686,0,0.0,1.0,1.0,1.0,1.0
train.4690,0,0.4,1.0,1.0,1.0,1.0
train.4694,1,1.0,0.3333333333333333,1.0,0.0,1.0
train.4696,0,0.0,0.5,1.0,1.0,1.0
train.4703,0,1.0,1.0,1.0,0.0,1.0
train.4704,0,1.0,1.0,1.0,0.0,1.0
train.4705,1,1.0,1.0,1.0,1.0,1.0
train.4709,1,1.0,1.0,1.0,1.0,1.0
train.4717,0,0.0,1.0,1.0,1.0,1.0
train.4729,0,1.0,1.0,1.0,1.0,0.5
train.4730,0,1.0,0.0,1.0,0.0,0.0
train.4733,1,1.0,1.0,1.0,1.0,0.3333333333333333
train.4735,0,0.5,0.3333333333333333,0.0,0.0,1.0
train.4736,0,0.5,0.3333333333333333,0.0,0.0,1.0
train.4739,0,1.0,0.0,1.0,0.0,1.0
train.4740,0,1.0,0.5,0.0,0.0,1.0
train.4749,0,0.0,1.0,1.0,1.0,0.5
train.4750,0,0.0,1.0,1.0,1.0,0.5
train.4753,0,1.0,0.25,1.0,0.0,0.5
train.4754,0,1.0,0.5,1.0,1.0,0.5
train.4755,0,1.0,0.5,1.0,1.0,1.0
train.4756,0,1.0,0.5,1.0,1.0,1.0
train.4758,1,1.0,1.0,1.0,1.0,1.0
train.4759,0,1.0,0.0,1.0,1.0,1.0
train.4760,0,1.0,0.0,1.0,1.0,1.0
train.4762,0,1.0,0.5,1.0,1.0,1.0
train.4791,0,1.0,0.75,1.0,1.0,1.0
train.4792,0,1.0,0.75,1.0,1.0,1.0
train.4793,0,1.0,0.5,1.0,1.0,1.0
train.4794,0,1.0,0.5,1.0,1.0,1.0
train.4795,0,1.0,0.5,1.0,1.0,1.0
train.4817,0,0.5,1.0,1.0,1.0,1.0
train.4823,0,0.0,1.0,0.0,1.0,0.5
train.4824,0,0.0,1.0,0.0,1.0,0.5
train.4825,1,0.5,1.0,0.0,1.0,1.0
train.4829,0,0.0,1.0,0.0,1.0,1.0
train.4839,1,1.0,0.0,1.0,0.0,1.0
train.4845,0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5
train.4846,0,0.3333333333333333,1.0,0.0,1.0,0.5
train.4849,0,1.0,1.0,1.0,1.0,1.0
train.4854,0,0.6666666666666666,0.0,1.0,0.0,1.0
train.4856,0,0.0,1.0,1.0,1.0,1.0
train.4866,1,1.0,1.0,1.0,1.0,1.0
train.4867,1,1.0,1.0,1.0,1.0,1.0
train.4870,1,1.0,1.0,1.0,1.0,1.0
train.4876,1,1.0,1.0,1.0,1.0,1.0
train.4877,0,1.0,1.0,1.0,1.0,1.0
train.4895,1,1.0,1.0,1.0,1.0,1.0
train.4896,0,1.0,0.5,1.0,1.0,1.0
train.4897,0,1.0,0.5,1.0,1.0,1.0
train.4902,1,1.0,0.75,1.0,1.0,1.0
train.4903,1,1.0,0.6000000000000001,0.0,0.0,1.0
train.4913,1,1.0,1.0,1.0,1.0,1.0
train.4916,0,1.0,0.5,1.0,1.0,1.0
train.4917,0,1.0,0.5,1.0,1.0,1.0
train.4922,0,0.0,1.0,0.0,1.0,1.0
train.4924,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.4925,0,0.0,0.0,0.0,1.0,0.5
train.4928,0,0.25,1.0,1.0,1.0,1.0
train.4930,0,0.0,1.0,1.0,1.0,1.0
train.4931,0,0.0,1.0,1.0,1.0,1.0
train.4932,0,0.0,1.0,1.0,1.0,1.0
train.4933,0,0.0,1.0,1.0,1.0,1.0
train.4934,0,0.0,1.0,1.0,1.0,1.0
train.4935,0,0.0,1.0,1.0,1.0,1.0
train.4937,1,1.0,1.0,1.0,1.0,1.0
train.4938,0,1.0,0.5,1.0,1.0,1.0
train.4939,0,1.0,0.0,1.0,1.0,1.0
train.4942,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.4943,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.4947,1,1.0,1.0,1.0,1.0,1.0
train.4950,0,1.0,0.25,1.0,0.0,1.0
train.4951,0,0.0,0.5,1.0,1.0,1.0
train.4954,0,0.0,1.0,1.0,1.0,1.0
train.4955,0,0.0,1.0,1.0,1.0,1.0
train.4956,0,0.5,0.5,1.0,1.0,1.0
train.4957,0,0.5,0.5,1.0,1.0,1.0
train.4960,0,0.5,1.0,1.0,1.0,1.0
train.4961,0,0.5,1.0,1.0,1.0,1.0
train.4962,0,1.0,0.5,1.0,1.0,1.0
train.4964,1,1.0,1.0,1.0,1.0,1.0
train.4965,1,1.0,1.0,1.0,1.0,1.0
train.4966,0,0.0,1.0,1.0,1.0,1.0
train.4967,0,0.0,1.0,1.0,1.0,1.0
train.4969,0,1.0,0.5,1.0,1.0,1.0
train.4970,0,1.0,0.5,1.0,1.0,1.0
train.4971,0,1.0,0.25,1.0,0.0,1.0
train.4972,1,1.0,1.0,1.0,1.0,1.0
train.4975,0,1.0,0.75,1.0,1.0,1.0
train.4980,0,1.0,1.0,1.0,1.0,0.5
train.4981,0,1.0,0.0,1.0,1.0,0.5
train.4984,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.4985,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.4988,0,0.5,1.0,1.0,0.0,1.0
train.4989,0,0.0,1.0,0.0,1.0,1.0
train.4992,0,0.8,0.0,0.0,0.0,1.0
train.4993,0,0.8,0.0,0.0,0.0,1.0
train.4997,0,1.0,0.3333333333333333,1.0,0.0,0.5
train.5000,0,1.0,1.0,1.0,1.0,1.0
train.5001,0,1.0,1.0,1.0,1.0,1.0
train.5002,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.5003,0,0.5,1.0,1.0,1.0,1.0
train.5007,0,1.0,0.5333333333333333,1.0,0.0,1.0
train.5009,0,1.0,0.5,1.0,0.0,1.0
train.5010,0,0.0,1.0,1.0,1.0,1.0
train.5011,0,0.0,0.0,1.0,1.0,1.0
train.5012,0,0.0,0.6666666666666666,1.0,0.0,1.0
train.5013,0,0.0,0.3333333333333333,1.0,0.0,1.0
train.5014,0,0.0,0.0,0.0,0.0,1.0
train.5015,0,0.0,0.0,0.0,1.0,1.0
train.5018,0,0.0,0.75,1.0,1.0,1.0
train.5019,0,1.0,0.75,1.0,1.0,1.0
train.5022,0,1.0,0.5,1.0,1.0,0.5
train.5023,0,0.75,0.3333333333333333,0.0,0.0,0.5
train.5024,1,1.0,1.0,1.0,1.0,1.0
train.5026,0,1.0,1.0,1.0,1.0,1.0
train.5027,0,1.0,0.75,1.0,1.0,1.0
train.5028,0,1.0,0.5833333333333333,1.0,0.5,1.0
train.5029,0,1.0,0.41666666666666663,1.0,0.5,1.0
train.5030,0,0.0,0.0,1.0,0.0,1.0
train.5031,0,0.0,0.0,0.0,0.0,1.0
train.5035,1,1.0,0.5833333333333333,1.0,0.5,1.0
train.5037,1,0.0,0.0,1.0,1.0,1.0
train.5039,1,1.0,0.5,1.0,1.0,1.0
train.5041,0,1.0,0.5,1.0,1.0,0.5
train.5043,0,1.0,0.5,1.0,1.0,1.0
train.5073,0,1.0,1.0,0.0,1.0,0.5
train.5078,1,1.0,1.0,1.0,1.0,1.0
train.5079,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5081,1,1.0,1.0,1.0,1.0,1.0
train.5102,0,0.0,1.0,1.0,1.0,1.0
train.5103,0,0.0,1.0,1.0,1.0,1.0
train.5118,1,1.0,1.0,1.0,1.0,1.0
train.5126,1,1.0,1.0,1.0,1.0,1.0
train.5127,0,1.0,0.6666666666666666,1.0,0.0,1.0
train.5132,0,1.0,1.0,1.0,1.0,1.0
train.5133,0,1.0,1.0,1.0,1.0,1.0
train.5134,0,0.0,1.0,1.0,1.0,1.0
train.5135,0,0.0,0.5,1.0,1.0,1.0
train.5142,0,0.0,1.0,1.0,1.0,1.0
train.5143,0,0.0,1.0,1.0,1.0,1.0
train.5160,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5161,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5162,0,1.0,1.0,1.0,1.0,1.0
train.5166,0,1.0,1.0,1.0,1.0,1.0
train.5167,0,0.0,0.5,1.0,0.0,1.0
train.5168,0,0.0,1.0,0.0,1.0,1.0
train.5169,0,0.0,1.0,0.0,1.0,0.5
train.5170,0,1.0,0.3333333333333333,0.0,0.5,1.0
train.5171,0,1.0,0.3333333333333333,0.0,0.5,1.0
train.5193,0,0.5,1.0,1.0,1.0,1.0
train.5307,1,1.0,1.0,1.0,1.0,1.0
train.5308,0,0.6000000000000001,0.0,0.0,0.0,1.0
train.5309,0,0.6000000000000001,0.0,0.0,0.0,1.0
train.5310,1,1.0,1.0,1.0,1.0,1.0
train.5311,0,0.5,1.0,1.0,1.0,1.0
train.5316,0,0.0,0.75,1.0,1.0,0.5
train.5317,0,0.0,0.0,1.0,1.0,0.5
train.5339,0,0.0,1.0,1.0,1.0,1.0
train.5344,0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0
train.5348,0,0.8333333333333333,0.0,0.0,0.0,1.0
train.5349,0,0.8333333333333333,0.0,0.0,0.0,1.0
train.5350,0,0.5,0.0,0.0,0.0,1.0
train.5351,0,0.8,0.0,0.0,0.0,1.0
train.5384,0,0.0,0.0,1.0,0.0,1.0
train.5385,0,0.0,0.0,1.0,0.5,1.0
train.5392,0,0.5,1.0,0.6666666666666666,1.0,0.5
train.5393,0,0.5,1.0,0.6666666666666666,1.0,0.5
train.5398,0,0.6666666666666666,0.7333333333333334,1.0,1.0,1.0
train.5399,0,0.6666666666666666,1.0,1.0,0.0,1.0
train.5423,0,0.6666666666666666,0.5,0.0,1.0,1.0
train.5439,0,0.0,0.5,1.0,1.0,1.0
train.5441,0,1.0,0.0,1.0,0.0,1.0
train.5443,0,1.0,0.0,1.0,1.0,1.0
train.5457,0,1.0,0.5,1.0,1.0,1.0
train.5459,0,1.0,0.5,1.0,1.0,1.0
train.5464,0,1.0,0.5,1.0,1.0,1.0
train.5465,0,1.0,0.5,1.0,1.0,1.0
train.5466,0,1.0,0.5,1.0,1.0,1.0
train.5467,0,1.0,0.5,1.0,1.0,1.0
train.5475,0,1.0,0.0,1.0,1.0,0.5
train.5476,0,1.0,0.3333333333333333,1.0,1.0,0.5
train.5477,0,1.0,0.3333333333333333,1.0,1.0,0.5
train.5478,0,1.0,0.3333333333333333,1.0,1.0,0.5
train.5479,0,1.0,0.3333333333333333,1.0,1.0,0.5
train.5482,0,1.0,0.6666666666666666,1.0,1.0,0.5
train.5483,0,1.0,0.3333333333333333,1.0,0.0,0.5
train.5484,0,1.0,0.25,1.0,0.0,0.5
train.5485,0,1.0,0.3333333333333333,1.0,1.0,0.5
train.5486,0,1.0,0.5333333333333333,1.0,1.0,1.0
train.5487,0,0.0,0.75,1.0,1.0,1.0
train.5490,0,1.0,0.41666666666666663,1.0,0.0,1.0
train.5491,0,1.0,0.5333333333333333,1.0,1.0,1.0
train.5492,0,1.0,0.41666666666666663,1.0,0.0,1.0
train.5493,0,1.0,0.5333333333333333,1.0,1.0,1.0
train.5494,0,1.0,0.0,1.0,0.0,0.8333333333333333
train.5495,0,1.0,0.0,1.0,0.0,0.5
train.5496,0,1.0,0.0,1.0,0.0,0.5
train.5497,0,1.0,0.0,1.0,0.0,0.5
train.5498,0,1.0,0.6666666666666666,1.0,0.0,0.5
train.5499,0,1.0,0.6666666666666666,1.0,0.0,0.5
train.5508,1,1.0,1.0,1.0,1.0,1.0
train.5510,1,1.0,1.0,1.0,1.0,1.0
train.5511,0,1.0,0.5,1.0,1.0,1.0
train.5526,1,1.0,1.0,1.0,1.0,1.0
train.5534,0,1.0,0.5,1.0,0.0,1.0
train.5535,1,1.0,0.75,1.0,1.0,1.0
train.5542,1,1.0,1.0,1.0,1.0,1.0
train.5543,1,1.0,1.0,1.0,1.0,1.0
train.5556,0,0.0,0.5,1.0,1.0,0.5
train.5557,0,0.0,0.5,1.0,1.0,0.5
train.5562,0,0.0,0.75,1.0,1.0,1.0
train.5576,0,1.0,0.75,1.0,1.0,1.0
train.5577,0,0.0,0.75,1.0,1.0,1.0
train.5579,0,1.0,0.0,1.0,1.0,1.0
train.5586,1,1.0,1.0,1.0,1.0,1.0
train.5589,0,1.0,0.3333333333333333,1.0,0.0,1.0
train.5590,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5592,0,1.0,1.0,0.0,1.0,0.5
train.5593,0,1.0,0.0,0.0,0.0,0.0
train.5599,0,0.0,0.75,0.0,1.0,1.0
train.5608,1,1.0,1.0,1.0,1.0,1.0
train.5613,1,1.0,0.6666666666666666,1.0,0.5,1.0
train.5617,0,0.6666666666666666,0.75,1.0,1.0,1.0
train.5618,0,0.8,1.0,1.0,1.0,1.0
train.5619,0,1.0,0.5,1.0,1.0,1.0
train.5625,0,1.0,0.4,0.0,1.0,1.0
train.5627,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.5628,0,1.0,0.5,1.0,1.0,1.0
train.5633,0,1.0,1.0,0.0,1.0,1.0
train.5635,0,1.0,0.5,1.0,1.0,1.0
train.5639,0,1.0,1.0,1.0,1.0,1.0
train.5643,0,0.5,1.0,0.0,1.0,0.5
train.5645,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5652,0,1.0,1.0,1.0,1.0,1.0
train.5656,0,1.0,0.0,1.0,0.0,1.0
train.5659,0,1.0,0.3333333333333333,0.0,0.0,1.0
train.5661,0,1.0,1.0,0.0,1.0,1.0
train.5669,0,1.0,0.5,1.0,1.0,1.0
train.5688,1,1.0,1.0,1.0,1.0,1.0
train.5699,1,1.0,1.0,1.0,1.0,1.0
train.5706,0,1.0,0.875,1.0,0.0,1.0
train.5707,0,1.0,0.625,1.0,0.0,1.0
train.5729,0,1.0,0.5,1.0,1.0,1.0
train.5738,0,0.4,1.0,0.6666666666666666,1.0,1.0
train.5739,0,0.0,0.0,1.0,1.0,1.0
train.5747,0,0.0,0.5,1.0,1.0,1.0
train.5755,0,0.6666666666666666,1.0,0.0,1.0,0.5
train.5756,0,1.0,0.3333333333333333,1.0,1.0,0.5
train.5765,0,1.0,0.6666666666666666,1.0,0.0,1.0
train.5772,1,1.0,1.0,1.0,1.0,0.5
train.5776,0,1.0,0.0,0.0,0.0,0.5
train.5777,0,1.0,0.0,0.0,0.0,0.5
train.5778,0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
train.5779,0,1.0,0.0,0.0,0.0,0.3333333333333333
train.5794,0,1.0,0.0,1.0,0.0,0.0
train.5795,0,1.0,0.0,1.0,0.0,0.0
train.5796,1,1.0,1.0,1.0,1.0,1.0
train.5800,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5801,1,1.0,0.0,0.0,0.0,1.0
train.5802,1,1.0,0.0,1.0,0.0,1.0
train.5810,0,1.0,0.0,0.0,0.0,0.5
train.5811,0,1.0,0.0,0.0,0.0,0.5
train.5812,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5813,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5820,1,1.0,0.0,1.0,1.0,1.0
train.5821,1,1.0,0.0,1.0,1.0,1.0
train.5828,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5829,0,0.6666666666666666,1.0,1.0,1.0,0.5
train.5834,0,0.0,0.0,1.0,0.0,0.0
train.5845,0,0.0,1.0,1.0,1.0,1.0
train.5851,1,1.0,1.0,1.0,1.0,1.0
train.5858,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.5864,0,1.0,1.0,1.0,1.0,1.0
train.5865,0,1.0,1.0,1.0,1.0,1.0
train.5866,0,0.5,1.0,0.0,1.0,1.0
train.5867,1,1.0,1.0,1.0,1.0,1.0
train.5873,1,1.0,0.5,1.0,1.0,1.0
train.5876,1,1.0,1.0,1.0,1.0,1.0
train.5883,0,1.0,1.0,1.0,0.0,1.0
train.5884,0,1.0,0.0,1.0,0.5,1.0
train.5887,0,1.0,1.0,1.0,1.0,1.0
train.5888,0,1.0,1.0,1.0,1.0,1.0
train.5893,0,0.0,1.0,1.0,1.0,1.0
train.5894,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.5897,0,1.0,0.75,1.0,1.0,1.0
train.5898,0,1.0,0.75,1.0,1.0,1.0
train.5901,0,0.5,1.0,1.0,1.0,1.0
train.5902,0,0.5,1.0,1.0,1.0,1.0
train.5904,0,0.0,1.0,1.0,1.0,1.0
train.5914,1,1.0,0.0,1.0,1.0,1.0
train.5915,0,0.5,1.0,1.0,1.0,1.0
train.5916,0,0.5,1.0,1.0,1.0,1.0
train.5921,0,0.4,1.0,1.0,1.0,1.0
train.5922,0,0.4,1.0,1.0,1.0,1.0
train.5923,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.5924,0,0.6666666666666666,1.0,1.0,1.0,1.0
train.5927,0,0.6666666666666666,0.7333333333333334,1.0,0.0,1.0
train.5928,0,0.6666666666666666,0.7333333333333334,1.0,0.0,1.0
train.5931,1,1.0,1.0,1.0,1.0,1.0
train.5932,1,1.0,1.0,1.0,1.0,1.0
train.5941,0,0.0,1.0,1.0,1.0,1.0
train.5942,0,0.0,1.0,1.0,1.0,1.0
train.5943,0,0.3333333333333333,1.0,1.0,1.0,1.0
train.5944,0,0.4,1.0,1.0,1.0,1.0
